Gene1,Gene2,Correlation
ENSG00000244734.4,ENSG00000168497.5,0.873166067097604
ENSG00000224650.2,ENSG00000211895.5,0.8730982998269087
ENSG00000270550.1,ENSG00000211660.3,0.8730829622267814
ENSG00000211660.3,ENSG00000211625.2,0.8729515048958969
ENSG00000187288.12,ENSG00000135218.19,0.8728675525493309
ENSG00000211673.2,ENSG00000211941.3,0.8726782478127586
ENSG00000166819.12,ENSG00000123689.6,0.872650816293074
ENSG00000211941.3,ENSG00000211660.3,0.872635228360774
ENSG00000170323.9,ENSG00000123689.6,0.8726061843492877
ENSG00000211592.8,ENSG00000239855.1,0.8725370733362202
ENSG00000270550.1,ENSG00000239951.1,0.8722657397327855
ENSG00000211640.4,ENSG00000211592.8,0.8720676974898955
ENSG00000211966.2,ENSG00000241351.3,0.8719980488698356
ENSG00000211651.3,ENSG00000244575.3,0.8719867617474653
ENSG00000211945.2,ENSG00000270550.1,0.8718745152650077
ENSG00000211947.2,ENSG00000211967.3,0.8718130241992252
ENSG00000167676.4,ENSG00000101938.15,0.8717891142679338
ENSG00000211943.2,ENSG00000239855.1,0.8716343526794572
ENSG00000168079.17,ENSG00000163815.6,0.8716186177501598
ENSG00000211598.2,ENSG00000211964.3,0.871521879482841
ENSG00000160307.10,ENSG00000163710.9,0.8713999077190213
ENSG00000211598.2,ENSG00000211597.2,0.8711027992914919
ENSG00000168497.5,ENSG00000022267.19,0.8710364911745135
ENSG00000211662.2,ENSG00000211947.2,0.8709285970595301
ENSG00000196616.14,ENSG00000129596.5,0.8709135527397616
ENSG00000211949.3,ENSG00000241294.1,0.8707951955125065
ENSG00000243238.1,ENSG00000224650.2,0.8707480519395768
ENSG00000211660.3,ENSG00000211895.5,0.8706413877144672
ENSG00000187288.12,ENSG00000173641.18,0.8705130826138612
ENSG00000224373.3,ENSG00000239951.1,0.8703616468840099
ENSG00000138207.14,ENSG00000211445.12,0.8702954322265385
ENSG00000211964.3,ENSG00000211592.8,0.870217247966994
ENSG00000234918.1,ENSG00000244402.3,0.8699108501635955
ENSG00000211662.2,ENSG00000211651.3,0.8699046141745724
ENSG00000211947.2,ENSG00000243466.1,0.869738062412507
ENSG00000270550.1,ENSG00000211938.2,0.8696161137517054
ENSG00000175445.17,ENSG00000129596.5,0.8695880310165814
ENSG00000211964.3,ENSG00000211943.2,0.8695175036102483
ENSG00000211640.4,ENSG00000239951.1,0.8692636173225532
ENSG00000211964.3,ENSG00000270550.1,0.8690194519607773
ENSG00000211637.2,ENSG00000224373.3,0.8689813823698656
ENSG00000101938.15,ENSG00000211445.12,0.8689062310409108
ENSG00000101938.15,ENSG00000168497.5,0.8687787853240629
ENSG00000211662.2,ENSG00000211677.2,0.8687654770618192
ENSG00000211959.2,ENSG00000211677.2,0.8687099983636704
ENSG00000138207.14,ENSG00000161649.13,0.8685805232373267
ENSG00000224373.3,ENSG00000244575.3,0.8685681827346527
ENSG00000211965.4,ENSG00000243238.1,0.8685176817438336
ENSG00000211668.2,ENSG00000211592.8,0.868514216275422
ENSG00000211937.3,ENSG00000211592.8,0.8685122921813405
ENSG00000270550.1,ENSG00000211677.2,0.8683039556597085
ENSG00000186081.12,ENSG00000185479.6,0.8681276471300037
ENSG00000157150.5,ENSG00000120049.20,0.868035503616275
ENSG00000174697.5,ENSG00000175445.17,0.8679271842592938
ENSG00000211938.2,ENSG00000243290.3,0.8676091984523837
ENSG00000196616.14,ENSG00000168497.5,0.867485184708355
ENSG00000161649.13,ENSG00000053438.11,0.8673673634213077
ENSG00000157150.5,ENSG00000287148.1,0.8673308239883735
ENSG00000211598.2,ENSG00000211662.2,0.8672557537437955
ENSG00000196616.14,ENSG00000168079.17,0.8672079172372512
ENSG00000211598.2,ENSG00000243238.1,0.8671386453381817
ENSG00000243238.1,ENSG00000211666.2,0.8669191493063447
ENSG00000211949.3,ENSG00000239855.1,0.8668622875604394
ENSG00000211651.3,ENSG00000243466.1,0.8666732456064263
ENSG00000224373.3,ENSG00000211941.3,0.8666535905551683
ENSG00000224373.3,ENSG00000211677.2,0.8665565042159489
ENSG00000176194.18,ENSG00000168079.17,0.8665522455411557
ENSG00000280411.1,ENSG00000211950.2,0.8665371822907304
ENSG00000211947.2,ENSG00000211648.2,0.8662358294439081
ENSG00000270550.1,ENSG00000211965.4,0.866204912961893
ENSG00000224373.3,ENSG00000241351.3,0.8661965689972438
ENSG00000166819.12,ENSG00000133800.9,0.865888098445672
ENSG00000211965.4,ENSG00000243466.1,0.8658313913435071
ENSG00000211938.2,ENSG00000243466.1,0.8657561292399687
ENSG00000211962.2,ENSG00000270550.1,0.8657296972215863
ENSG00000224650.2,ENSG00000239855.1,0.8656272807314263
ENSG00000173641.18,ENSG00000135917.16,0.8655276289775601
ENSG00000211598.2,ENSG00000224650.2,0.8654785007919373
ENSG00000174697.5,ENSG00000138207.14,0.8651507220542385
ENSG00000211962.2,ENSG00000243466.1,0.865106948565088
ENSG00000224373.3,ENSG00000224650.2,0.8650976397892111
ENSG00000138207.14,ENSG00000196616.14,0.8650723700878986
ENSG00000211964.3,ENSG00000211660.3,0.8650547030202648
ENSG00000241351.3,ENSG00000211677.2,0.8650295795391053
ENSG00000174697.5,ENSG00000101938.15,0.8649667503629387
ENSG00000022267.19,ENSG00000053438.11,0.8647920349068899
ENSG00000186847.6,ENSG00000137699.17,0.8647799442764013
ENSG00000211660.3,ENSG00000239855.1,0.8646068578864962
ENSG00000211660.3,ENSG00000211677.2,0.8645908166481813
ENSG00000211962.2,ENSG00000211943.2,0.8645595699565762
ENSG00000211598.2,ENSG00000211941.3,0.8644282586811904
ENSG00000270550.1,ENSG00000211648.2,0.8644246147012145
ENSG00000211947.2,ENSG00000211941.3,0.8643717476010605
ENSG00000240864.3,ENSG00000211949.3,0.8642765047197677
ENSG00000106541.12,ENSG00000129514.8,0.8641681221451898
ENSG00000211964.3,ENSG00000211949.3,0.8641309102065363
ENSG00000270550.1,ENSG00000211666.2,0.8640130378506852
ENSG00000211598.2,ENSG00000211677.2,0.8639481802343747
ENSG00000287148.1,ENSG00000211445.12,0.8636525617106704
ENSG00000161649.13,ENSG00000211445.12,0.8636267895480859
ENSG00000175445.17,ENSG00000079435.10,0.863578276891505
ENSG00000181092.10,ENSG00000004776.13,0.8634997070759026
ENSG00000211964.3,ENSG00000239951.1,0.8633271213230198
ENSG00000168497.5,ENSG00000004776.13,0.8632388556543499
ENSG00000211966.2,ENSG00000211965.4,0.8632321430454022
ENSG00000211673.2,ENSG00000211666.2,0.8630306931644631
ENSG00000135218.19,ENSG00000135917.16,0.8629976573184137
ENSG00000211890.4,ENSG00000132465.12,0.8629642033477005
ENSG00000167588.13,ENSG00000168079.17,0.8629520300622685
ENSG00000211955.2,ENSG00000231475.3,0.8629213198343515
ENSG00000175445.17,ENSG00000123689.6,0.8628974409767818
ENSG00000211640.4,ENSG00000211651.3,0.8628824449593842
ENSG00000211673.2,ENSG00000211648.2,0.8628129378787176
ENSG00000235687.9,ENSG00000244402.3,0.8627948088631735
ENSG00000126709.15,ENSG00000165949.12,0.8627297721736549
ENSG00000211662.2,ENSG00000244575.3,0.8626967763672411
ENSG00000240382.3,ENSG00000211949.3,0.8626502284286219
ENSG00000120049.20,ENSG00000056998.20,0.8626294110891698
ENSG00000168497.5,ENSG00000133800.9,0.8625250458355476
ENSG00000170323.9,ENSG00000053438.11,0.8624257923487394
ENSG00000211938.2,ENSG00000239855.1,0.8622547157741371
ENSG00000211673.2,ENSG00000211966.2,0.8622540808627338
ENSG00000211945.2,ENSG00000211598.2,0.8622436778692748
ENSG00000241351.3,ENSG00000211668.2,0.8621466744663052
ENSG00000211637.2,ENSG00000211592.8,0.8621356157919267
ENSG00000201098.1,ENSG00000199568.1,0.8621191106263872
ENSG00000270550.1,ENSG00000224650.2,0.862088301324023
ENSG00000239951.1,ENSG00000211938.2,0.8620791618491204
ENSG00000167676.4,ENSG00000135218.19,0.8620463675730811
ENSG00000224373.3,ENSG00000211666.2,0.8620331103344302
ENSG00000123500.10,ENSG00000105664.11,0.8619695932348566
ENSG00000211938.2,ENSG00000211666.2,0.8619444433892376
ENSG00000196616.14,ENSG00000135218.19,0.8619252298822957
ENSG00000211937.3,ENSG00000211949.3,0.8618311133487636
ENSG00000241351.3,ENSG00000244437.1,0.8618252898617559
ENSG00000244437.1,ENSG00000243466.1,0.8617962456572789
ENSG00000175445.17,ENSG00000168079.17,0.8617737867814081
ENSG00000185479.6,ENSG00000134757.5,0.861749804556189
ENSG00000211949.3,ENSG00000211651.3,0.8617011418704261
ENSG00000206075.14,ENSG00000134762.17,0.861620328562452
ENSG00000079435.10,ENSG00000211445.12,0.8616119710506494
ENSG00000211964.3,ENSG00000224373.3,0.8614806766557385
ENSG00000211949.3,ENSG00000211668.2,0.8614608947316049
ENSG00000211943.2,ENSG00000244437.1,0.8613635682812295
ENSG00000170323.9,ENSG00000135218.19,0.8613485386085534
ENSG00000128422.17,ENSG00000137699.17,0.861327855312971
ENSG00000253755.1,ENSG00000211893.4,0.8613100324396235
ENSG00000211937.3,ENSG00000211965.4,0.8611910513995813
ENSG00000211959.2,ENSG00000211648.2,0.8611105364783553
ENSG00000224373.3,ENSG00000244437.1,0.8609980937246215
ENSG00000287148.1,ENSG00000163815.6,0.8607794780267825
ENSG00000161649.13,ENSG00000129596.5,0.8607212465651622
ENSG00000157150.5,ENSG00000135917.16,0.8606672272025061
ENSG00000168497.5,ENSG00000163815.6,0.8605778190123954
ENSG00000211943.2,ENSG00000211651.3,0.860480357957943
ENSG00000224373.3,ENSG00000211956.2,0.860169201654212
ENSG00000187288.12,ENSG00000133800.9,0.8601470019430499
ENSG00000211660.3,ENSG00000243238.1,0.8601302242953145
ENSG00000239951.1,ENSG00000243466.1,0.8601223881551089
ENSG00000167676.4,ENSG00000175445.17,0.8599729716818038
ENSG00000211592.8,ENSG00000224650.2,0.8598021344211134
ENSG00000211592.8,ENSG00000211895.5,0.8597225916044612
ENSG00000106809.11,ENSG00000166482.12,0.8596585870304364
ENSG00000163710.9,ENSG00000135917.16,0.8595721992829423
ENSG00000175445.17,ENSG00000004776.13,0.8595563867956613
ENSG00000101938.15,ENSG00000163710.9,0.8595496588711924
ENSG00000187288.12,ENSG00000163710.9,0.8594667984695746
ENSG00000280411.1,ENSG00000239951.1,0.8594262778282665
ENSG00000184811.4,ENSG00000129596.5,0.8592541158974003
ENSG00000211941.3,ENSG00000239951.1,0.8592202404711651
ENSG00000211956.2,ENSG00000239951.1,0.8592181611982079
ENSG00000241755.1,ENSG00000239855.1,0.8591463276533853
ENSG00000172061.9,ENSG00000230838.1,0.8591292974309529
ENSG00000211651.3,ENSG00000211938.2,0.8590045927357923
ENSG00000211966.2,ENSG00000211648.2,0.8589009509132393
ENSG00000135218.19,ENSG00000287148.1,0.858787869841107
ENSG00000211648.2,ENSG00000243466.1,0.8587870664498
ENSG00000224650.2,ENSG00000278196.3,0.858743543436341
ENSG00000243238.1,ENSG00000243466.1,0.8586943108545332
ENSG00000211648.2,ENSG00000239951.1,0.8586645306070291
ENSG00000211945.2,ENSG00000211648.2,0.858476832874124
ENSG00000129596.5,ENSG00000133800.9,0.8584670888009537
ENSG00000211941.3,ENSG00000224650.2,0.8584643138135873
ENSG00000211640.4,ENSG00000211660.3,0.8584437598698644
ENSG00000167676.4,ENSG00000157150.5,0.8583083748972322
ENSG00000239951.1,ENSG00000211677.2,0.8580430712730508
ENSG00000211959.2,ENSG00000241351.3,0.8579890689102491
ENSG00000187288.12,ENSG00000129596.5,0.8579350451027313
ENSG00000168079.17,ENSG00000173641.18,0.8578703317633615
ENSG00000184811.4,ENSG00000157150.5,0.8578416977170497
ENSG00000187288.12,ENSG00000164530.15,0.8576172253470152
ENSG00000211966.2,ENSG00000244575.3,0.8575773003336915
ENSG00000184811.4,ENSG00000133800.9,0.8573847323479591
ENSG00000164530.15,ENSG00000101938.15,0.8573448094133583
ENSG00000211673.2,ENSG00000211592.8,0.8573212973838286
ENSG00000211959.2,ENSG00000224373.3,0.8572108398809166
ENSG00000079435.10,ENSG00000173641.18,0.8572096710843623
ENSG00000174697.5,ENSG00000211445.12,0.857199473999347
ENSG00000224373.3,ENSG00000211668.2,0.8571884575221854
ENSG00000211640.4,ENSG00000211648.2,0.8569507564798092
ENSG00000211943.2,ENSG00000243466.1,0.8568412131258619
ENSG00000211673.2,ENSG00000211949.3,0.8568277881452445
ENSG00000270550.1,ENSG00000211947.2,0.8568241400014083
ENSG00000129514.8,ENSG00000204385.13,0.8567111436684136
ENSG00000211947.2,ENSG00000244575.3,0.8566491925820051
ENSG00000022267.19,ENSG00000143196.5,0.8565916636036043
ENSG00000242887.1,ENSG00000211625.2,0.8564918259516316
ENSG00000165269.13,ENSG00000163815.6,0.8564786824027502
ENSG00000224650.2,ENSG00000211625.2,0.8564668453011918
ENSG00000244575.3,ENSG00000211625.2,0.8564630514067364
ENSG00000211943.2,ENSG00000211947.2,0.8563806800867096
ENSG00000211962.2,ENSG00000224373.3,0.8562677677160249
ENSG00000168079.17,ENSG00000135917.16,0.8562403687930685
ENSG00000211598.2,ENSG00000211651.3,0.8561219141587499
ENSG00000211592.8,ENSG00000243290.3,0.8561105761458302
ENSG00000211959.2,ENSG00000211941.3,0.8560565564086217
ENSG00000105664.11,ENSG00000172061.9,0.8560355467586621
ENSG00000241755.1,ENSG00000244575.3,0.8559739188885676
ENSG00000211941.3,ENSG00000243238.1,0.8557370788851678
ENSG00000211964.3,ENSG00000211648.2,0.8556617314039028
ENSG00000138207.14,ENSG00000079435.10,0.8554716957408931
ENSG00000211598.2,ENSG00000239855.1,0.8553211418074793
ENSG00000176194.18,ENSG00000173641.18,0.8552200994786927
ENSG00000164530.15,ENSG00000161649.13,0.8551159817402506
ENSG00000270550.1,ENSG00000211597.2,0.8550392010391851
ENSG00000211959.2,ENSG00000211660.3,0.854906815509699
ENSG00000196616.14,ENSG00000133800.9,0.8547792294901979
ENSG00000211966.2,ENSG00000280411.1,0.8547278008875248
ENSG00000242887.1,ENSG00000211592.8,0.8547005676006477
ENSG00000211966.2,ENSG00000244437.1,0.8545592570579343
ENSG00000211660.3,ENSG00000243290.3,0.8543586407916779
ENSG00000211962.2,ENSG00000211938.2,0.8543285970228262
ENSG00000174697.5,ENSG00000123689.6,0.8542731824746296
ENSG00000211598.2,ENSG00000211637.2,0.8542731141714481
ENSG00000166819.12,ENSG00000168079.17,0.8542618948053464
ENSG00000211935.3,ENSG00000276775.1,0.854114654356211
ENSG00000101938.15,ENSG00000079435.10,0.8538207528516653
ENSG00000211598.2,ENSG00000211966.2,0.853786319603147
ENSG00000244437.1,ENSG00000211938.2,0.8537733033784852
ENSG00000163710.9,ENSG00000287148.1,0.8537270939071694
ENSG00000174697.5,ENSG00000135218.19,0.8536487379913501
ENSG00000211673.2,ENSG00000270550.1,0.8535977026504896
ENSG00000135218.19,ENSG00000161649.13,0.8531006774274297
ENSG00000270550.1,ENSG00000241351.3,0.8530881758792832
ENSG00000244437.1,ENSG00000211660.3,0.8530727974138794
ENSG00000135218.19,ENSG00000176194.18,0.8529249965720643
ENSG00000166819.12,ENSG00000157150.5,0.8528087505145744
ENSG00000198848.13,ENSG00000173641.18,0.8527160885119087
ENSG00000166819.12,ENSG00000173641.18,0.8526859738385283
ENSG00000163710.9,ENSG00000211445.12,0.8526152983952998
ENSG00000170323.9,ENSG00000174697.5,0.8525784721012915
ENSG00000211648.2,ENSG00000211668.2,0.8524757898060685
ENSG00000211950.2,ENSG00000211625.2,0.8523485166056523
ENSG00000211662.2,ENSG00000211949.3,0.8523380037155185
ENSG00000211598.2,ENSG00000211666.2,0.8522105473803911
ENSG00000135218.19,ENSG00000211445.12,0.8522102247618757
ENSG00000211937.3,ENSG00000243466.1,0.8521469443108209
ENSG00000211598.2,ENSG00000244575.3,0.8520553631905609
ENSG00000186160.5,ENSG00000186377.8,0.8520368429006414
ENSG00000211964.3,ENSG00000243238.1,0.8520221896268075
ENSG00000211945.2,ENSG00000211592.8,0.8519630584588654
ENSG00000211673.2,ENSG00000211964.3,0.851911536747873
ENSG00000211660.3,ENSG00000278196.3,0.8518598230075366
ENSG00000211943.2,ENSG00000244575.3,0.851837924796141
ENSG00000213088.12,ENSG00000166482.12,0.8518300349059374
ENSG00000060718.22,ENSG00000172061.9,0.8517857401235781
ENSG00000099953.10,ENSG00000230838.1,0.8516694551697124
ENSG00000175445.17,ENSG00000133800.9,0.8516659372440035
ENSG00000120049.20,ENSG00000187134.14,0.8514964741805511
ENSG00000173641.18,ENSG00000163815.6,0.8513368240806328
ENSG00000170323.9,ENSG00000138207.14,0.8511580204974344
ENSG00000211945.2,ENSG00000211949.3,0.8511231346955882
ENSG00000244734.4,ENSG00000161649.13,0.8510944075965567
ENSG00000157150.5,ENSG00000176194.18,0.850888780738277
ENSG00000211648.2,ENSG00000211666.2,0.8508289596178061
ENSG00000241351.3,ENSG00000211947.2,0.8507939184639347
ENSG00000211598.2,ENSG00000211976.2,0.8507686022586745
ENSG00000211937.3,ENSG00000243238.1,0.8507337935683107
ENSG00000211956.2,ENSG00000211648.2,0.8507235098010831
ENSG00000166819.12,ENSG00000168497.5,0.8505729130943703
ENSG00000224650.2,ENSG00000241294.1,0.850536648310125
ENSG00000243238.1,ENSG00000244575.3,0.850528812558923
ENSG00000211899.10,ENSG00000211938.2,0.8504968403505379
ENSG00000163710.9,ENSG00000151632.17,0.8502654727694289
ENSG00000244437.1,ENSG00000243238.1,0.8502140953267187
ENSG00000211949.3,ENSG00000211677.2,0.8500248128756827
ENSG00000270550.1,ENSG00000244575.3,0.8499962827872135
ENSG00000211663.2,ENSG00000211592.8,0.8499589409843136
ENSG00000175445.17,ENSG00000173641.18,0.8499077906826411
ENSG00000135218.19,ENSG00000120049.20,0.8498556565363957
ENSG00000211445.12,ENSG00000053438.11,0.8495379731166841
ENSG00000241351.3,ENSG00000211941.3,0.8492921285193651
ENSG00000224373.3,ENSG00000241294.1,0.8492391285664121
ENSG00000211962.2,ENSG00000211648.2,0.849173308498874
ENSG00000129596.5,ENSG00000135917.16,0.849152486680971
ENSG00000211933.2,ENSG00000243466.1,0.8490778945463673
ENSG00000211966.2,ENSG00000243290.3,0.8490153359452077
ENSG00000211651.3,ENSG00000211666.2,0.8490061074871916
ENSG00000135218.19,ENSG00000079435.10,0.8489955794578876
ENSG00000270550.1,ENSG00000241294.1,0.848889347909017
ENSG00000287148.1,ENSG00000133317.16,0.8486548987238621
ENSG00000133800.9,ENSG00000004776.13,0.8486319627343827
ENSG00000211943.2,ENSG00000239951.1,0.8485724066689406
ENSG00000211965.4,ENSG00000211938.2,0.8485188500220647
ENSG00000181092.10,ENSG00000129596.5,0.8485127299688638
ENSG00000185479.6,ENSG00000134762.17,0.8484486145448401
ENSG00000166482.12,ENSG00000112936.19,0.8483389766198287
ENSG00000164530.15,ENSG00000168497.5,0.848250286444279
ENSG00000211653.2,ENSG00000244437.1,0.848219256088198
ENSG00000187288.12,ENSG00000163815.6,0.8481420152466531
ENSG00000211959.2,ENSG00000239951.1,0.8481015886196906
ENSG00000224650.2,ENSG00000243290.3,0.8480551086292133
ENSG00000184811.4,ENSG00000168497.5,0.8480097357215225
ENSG00000168497.5,ENSG00000148053.17,0.8479925744035601
ENSG00000211938.2,ENSG00000211677.2,0.8479868467165226
ENSG00000100146.18,ENSG00000170549.4,0.8479772223655058
ENSG00000173641.18,ENSG00000133800.9,0.8478982994870455
ENSG00000211673.2,ENSG00000211677.2,0.8477487105253666
ENSG00000211965.4,ENSG00000239951.1,0.8477132004821795
ENSG00000243466.1,ENSG00000211597.2,0.8475681849160027
ENSG00000243238.1,ENSG00000241294.1,0.8475533645928348
ENSG00000120049.20,ENSG00000129596.5,0.8475293771730663
ENSG00000211649.3,ENSG00000224650.2,0.8474281160568802
ENSG00000196616.14,ENSG00000164530.15,0.8474184600360689
ENSG00000211964.3,ENSG00000211651.3,0.8473859767983979
ENSG00000243466.1,ENSG00000211666.2,0.8473844903905362
ENSG00000211945.2,ENSG00000241351.3,0.8473442944166631
ENSG00000187288.12,ENSG00000168497.5,0.8473211790392131
ENSG00000188536.13,ENSG00000161649.13,0.8472844974395776
ENSG00000133317.16,ENSG00000120049.20,0.847263546863424
ENSG00000239951.1,ENSG00000211666.2,0.8472434014626541
ENSG00000241755.1,ENSG00000211625.2,0.8472247838312844
ENSG00000211895.5,ENSG00000239855.1,0.8471012919487825
ENSG00000175445.17,ENSG00000053438.11,0.8469245506875599
ENSG00000240864.3,ENSG00000211660.3,0.8468956838780971
ENSG00000211640.4,ENSG00000211949.3,0.8468494878362243
ENSG00000211640.4,ENSG00000211625.2,0.8467999971840054
ENSG00000211959.2,ENSG00000211962.2,0.8467030209603318
ENSG00000065618.21,ENSG00000073282.14,0.8466550939401843
ENSG00000123689.6,ENSG00000161649.13,0.8465695318804547
ENSG00000211592.8,ENSG00000211625.2,0.8464951358660713
ENSG00000211966.2,ENSG00000242887.1,0.8464845868571899
ENSG00000211663.2,ENSG00000244437.1,0.8464762317234199
ENSG00000211962.2,ENSG00000211947.2,0.8462829387858942
ENSG00000186847.6,ENSG00000128422.17,0.8462737803299981
ENSG00000184811.4,ENSG00000163710.9,0.846181320541799
ENSG00000211941.3,ENSG00000211666.2,0.8461550279281868
ENSG00000287148.1,ENSG00000056998.20,0.846105243682825
ENSG00000206075.14,ENSG00000137699.17,0.846072859713504
ENSG00000211653.2,ENSG00000211592.8,0.8460085170266863
ENSG00000211965.4,ENSG00000211592.8,0.8460058677244128
ENSG00000211637.2,ENSG00000211640.4,0.8458637124376109
ENSG00000138207.14,ENSG00000123689.6,0.8457842822757453
ENSG00000211637.2,ENSG00000211648.2,0.8457488057079541
ENSG00000211966.2,ENSG00000211666.2,0.8455236001041809
ENSG00000187288.12,ENSG00000157150.5,0.8453285730450452
ENSG00000138207.14,ENSG00000022267.19,0.8452001195401555
